product_id|product_name|aisle_id|department_id
10240|Kettle Style Sweet Maui Onion Potato Chips|107|19
10241|Powdered Confectioners Sugar|17|13
10243|Parchment Paper|85|17
10246|Organic Celery Hearts|83|4
10248|Kosher Dill Pickles|110|13
10251|Africa Single Origin 1 Coffee|26|7
10252|BelVita Cranberry Orange Breakfast Bar|48|14
10255|Clean Care Mega Rolls Toilet Paper|54|17
10256|Tangerine Dream Honest Bubble Bath|25|11
10258|Pistachios|117|19
10263|Very Emollient Bath & Shower Gel Sparkling Mint|25|11
10265|Organic Spinach Fettuccine|131|9
10266|Organic Olive Oil & Balsamic Vinaigrette|89|13
10273|Tilapia Fillet|39|12
10275|Go-Gurt Strawberry Splash and Cool Cotton Candy Tubes|120|16
10278|Men's One Tablets - 30 CT|47|11
10279|Lunchables Pepperoni Pizza|13|20
10280|Organic Easy Leaves Butter Lettuce Salad|123|4
10290|Pancetta|96|20
10291|Red Swisschard|83|4
10292|Family Size Shells & White Cheddar Macaroni & Cheese|4|9
10296|Lori's Lemon Tea|94|7
10300|Glazed Chicken|38|1
10301|Dark Chocolate Cherry Chia Bar|3|19
10303|Naturally Flavored Lemonade Sparkling Water|64|7
10305|Black Plum|24|4
10306|Organic Raw Blue Agave|29|13
10309|Low Sodium Condensed Cream of Mushroom Soup|69|15
10310|Wheat Thins Original|78|19
10312|Zen Tea|94|7
10314|Organic Breakfast Blend Whole Bean Coffee|26|7
10315|Stuffed Grape Leaves|67|20
10320|Salami Chorizo|96|20
10321|Grands! Flaky Layers Buttermilk Biscuits|105|13
10322|Organic Pineapple Coconut Water|98|7
10325|Rose & Chamomile Body Lotion|25|11
10326|Organic Fuji Apples|24|4
10328|Corn Tortillas 24 Count|100|21
10331|All Natural Coconut Juice With Pulp|98|7
10333|Rice Krispies Treats Original Crispy Marshmallow Squares|61|19
10335|Corn Flakes Cereal|121|14
10336|Organic Turbinado Sugar|17|13
10337|UDI'S GLUTEN FREE WHOLE GRAIN BREAD|112|3
10338|Lemon Bar Supreme Mix|105|13
10339|Unsweetened Blackberry Water|115|7
10343|Teriyaki Chicken Bowl|38|1
10349|Gluten Free Maple Pecan Chocolate Chip Cookies|61|19
10351|Sparkling Probiotic Drink Blueberry Cherry|31|7
10352|Sparkling Wine, Blanc de Blancs, Sonoma County|134|5
10354|Gin Gins Ginger Spice Drops|45|19
10358|Organic White Mushrooms|83|4
10360|Dragon Fruit|24|4
10364|Hand Wash, Orange Blossom Honey|25|11
10365|100% Orange Strawberry Banana Juice|31|7
10366|Pizza Bagels|33|6
10369|Organic Genoa Salami|96|20
10371|Wild Pink Salmon|95|15
10372|Organic Raw Whole Flaxseed|117|19
10373|Dry Spray Beauty Finish Antiperspirant|80|11
10374|Flip Peanut Butter Dream Greek Yogurt|120|16
10383|Chicken Flavored Rawhide Chip Dog Bones|40|8
10384|Natural Peanut Butter|88|13
10385|Organic English Cucumber|83|4
10386|Au Jus Gravy Mix|5|13
10387|Crinkle Cut Sweet Potato Fries with sea salt and black pepper|129|1
10388|Classic Mixed Vegetables|116|1
10399|Capote Capers in Sea Salt|110|13
10401|The Yellow One Squished Smoothie Fruits|92|18
10402|Pronamel Gentle Whitening Toothpaste|20|11
10403|Honey Low Fat Grahams|78|19
10409|Essentials Organic Green Delight Juice|98|7
10411|Cauliflower Head|83|4
10421|Chopped Spinach Steamers|116|1
10423|Vegetable Cooking Stock|69|15
10424|Triple Creme Brie|2|16
10436|Granola, Original Honey|57|14
10441|Dry Roasted Almonds|117|19
10442|Low Fat Madagascar Vanilla Kefir Probiotic Cultured Milk Smoothie|120|16
10447|Pearled Barley|63|9
10448|Chili Lime Beef Jerky Pack|23|19
10453|Double Caramel Ice Cream Bars|37|1
10455|Sizzling Szechuan Beefless Strips|42|1
10460|Original Crumbled Goat Cheese|21|16
10462|Orange Scent Antibacterial Dishwashing Liquid|74|17
10467|Organic Bernie O's|59|15
10468|Natural Bliss All Natural Coffee Creamer Sweet Cream Flavor|53|16
10469|Brown Rice Pasta Shells|131|9
10473|Half And Half Cream|53|16
10475|Organic Dark Milk Chocolate Velvet Truffles|45|19
10476|Organic Deep Greens Kale Blend|123|4
10478|Lightly Salted Potato Chips|107|19
10481|Salted Caramel Chip Ice Cream|37|1
10482|Beyond Chicken Lightly Seasoned Strips|14|20
10488|Horseradish Sauce Pub Style|72|13
10492|Coconut Milk|66|6
10493|Water Filtration Pitcher Advanced Replacement Filter|100|21
10494|Original Gluten Free Breadcrumbs|5|13
10497|Organic Star Pasta & Chicken Soup|69|15
10498|Pancake & Baking Mix|130|14
10500|Cool Mint® Antiseptic Adult Mouthwash|20|11
10504|Yukon Gold Potatoes 5lb Bag|83|4
10509|Organic Animal Crackers|78|19
10514|Assorted Compostable Flatware|111|17
10516|Power Smile All Natural Mouthwash - Brightening Peppermint|20|11
10518|Traditional Basil Pesto Sauce|9|9
10519|Medium Tikka Masala Curry|76|6
10521|Carb Balance Small Fajita Whole Wheat Tortillas|128|3
10523|Pro Health Fresh Clean Mint Whitening Gel Fluoride Toothpaste|20|11
10527|Whipped Butter|36|16
10528|Cheddar Cheese Medium|2|16
10530|Sport Plant-Based Vanilla Flavor Performance Protein Drink Mix|65|11
10537|Organic Protein Unsweetened Vanilla Almond Milk|91|16
10545|Chocolate Belgian Waffles|52|1
10551|Banana Bread Fruit & Nut Bar|3|19
10558|Organic Peanut Butter Granola|57|14
10559|"\""Darn Good\"" Chili Mix"|69|15
10562|Berry Harvest Spread|88|13
10565|Mellow White Miso|66|6
10568|Plain Bread Crumbs|5|13
10573|Chunky Mild Salsa|51|13
10574|Apple Scent Liquid Hand Soap|25|11
10580|Pepperoni|96|20
10585|Spinach & Roasted Garlic Crackers|78|19
10586|Green Dragon with Passion Fruit Tea|94|7
10588|Chocolate Malted Milk Mix|90|7
10599|Premium English Breakfast Black Tea Bags|94|7
10602|Brioche Hamburger Buns|43|3
10603|93% Ground Beef|122|12
10605|Gluten Free White Bread|112|3
10607|Prosecco|134|5
10612|Gluten Free Pancake and Baking Mix|130|14
10613|Cut & Peeled Baby Carrots|123|4
10614|Hot & Sweet Mustard|72|13
10620|Multi Use Wood Cleaner Oil Soap With Orange Oil|114|17
10621|Organic Purple Kale|83|4
10623|Special K Red Berries Crunchy Rice & Wheat Flakes with Strawberries|121|14
10633|Pie, Dutch Apple|119|1
10637|Spaghetti With Meat Sauce|38|1
10644|Italian Extra Virgin Olive Oil|19|13
10646|Pear Foam Pump|127|11
10650|Light Mayonnaise Squeeze Bottle|72|13
10655|Sparkling Seltzer Water|115|7
10658|Lemon Decaf Iced Tea Drink Mix|90|7
10664|Enoki Mushrooms|123|4
10666|Organic 100% Pure Honey|29|13
10667|Imported Butter|36|16
10668|Organic Mixed Herbs|16|4
10669|Classic Decaffeinated Green Tea|94|7
10670|Fresh Creamer Blushing Belle Potatoes|83|4
10673|Original Nooks & Crannies English Muffins|93|3
10676|Classic Clean Anti-Dandruff Shampoo|22|11
10685|Organic Fudge Bars|37|1
10687|"Whole  8\"" Sweet Potato Pie"|8|3
10690|Natural Lemon Flavored Sparkling Water|100|21
10699|Rosemary & Sea Salt Fries|129|1
10702|California Red Wine|28|5
10707|Organic Fingerling Potato|100|21
10711|Chopped Basil|116|1
10713|Fine Premium Enriched Egg Noodles|33|6
10716|Femdophilus Oral Probiotic Supplement|70|11
10718|Organic Petite Whole Green Beans|116|1
10722|100& Whole Grain Ranch Crackers|78|19
10724|Dark Chocolate Coconut Almond Bark|45|19
10732|Sensitive Skin Experts Cleansing Facial Wipes|73|11
10734|Brown 'N Serve Turkey Sausage Links|52|1
10737|Chewy Peanut Butter Chocolate Chip Granola Bars|3|19
10744|Chicken Noodle R&W Condensed Soup Family Size|69|15
10746|Laundry Detergent Pods, Ocean Mist scent|75|17
10749|Organic Red Bell Pepper|83|4
10752|Strips Bacon Flavor Bacon Dog Snacks|40|8
10753|Peanut Butter Bar|3|19
10761|Organic Yokids Lemonade/Blueberry Variety Pack Yogurt Squeezers Tubes|120|16
10763|Sprouted Khorasan Honey O's|121|14
10767|Stock-in-a-Box All Natural Chicken Stock|69|15
10768|Organic Raspberry Lowfat Yogurt|120|16
10776|Au Gratin Potatoes|4|9
10779|Blue Machine 100%  Juice Smoothie|31|7
10781|Coconut Milk Nourishing Shampoo|22|11
10783|Regular Paste Cavity Protection Toothpaste|20|11
10791|Total Advanced Clean Anticavity Fluoride and AntigingivitisToothpaste|20|11
10793|Naked Paleo Pizza Crust|58|1
10797|Nurser Liners|82|18
10798|Organic Salted Individually Wrapped Quarters Butter|36|16
10799|Sweet Honey Mustard|72|13
10803|Ultra Thin Overnight Pads With Flexi-Wings|126|11
10804|Organic Cinnamon Raisin Bread|112|3
10807|Wild Arugula Salad|123|4
10810|Natural Clean|56|18
10814|Applewood Smoked Bacon|106|12
10816|Rainbow Rice + Chicken|38|1
10817|Country Crackers|78|19
10819|Original Craisins|117|19
10823|Original Velveeta Cheese|21|16
10826|Gluten Free Crackers Multigrain|78|19
10827|Organic Apple Cider Vinegar All Natural Drink Apple Cinnamon|98|7
10831|Yobaby Organic Plain Yogurt|120|16
10833|Instant French Vanilla Pudding & Pie Filling|105|13
10834|Organic Butter Beans|59|15
10840|Blueberry Crisp Energy Bar|3|19
10842|Plum Sauce|66|6
10846|Chopped Garlic In Oil|81|15
10848|Organic Kidney Beans|59|15
10849|Hickory Smoked Ham|96|20
10851|Natural Alpine Spring Water|115|7
10852|Uncured Sliced Bacon|106|12
10854|Unbleached Enriched Artisan Bread Flour|17|13
10856|Cane Sugar Cocktail Simple Syrup|6|2
10859|Lemon Curd|88|13
10861|Exfoliating Deodorant Soap Bar|127|11
10867|Delight Sea Salt Popcorn|23|19
10869|Total All Purpose Grease Cutting Lemon Cleanser|114|17
10872|Cranberries|117|19
10878|Organic Garden Vegetable Pasta Sauce|9|9
10880|Grade A Cage Free Omega-3 Enriched Medium Eggs|86|16
10888|Organic Gummy Worms|45|19
10889|No Pulp Calcium + Vitamin D 100% Pure Orange Juice|31|7
10891|Carb Smart Vanilla Frozen Dairy Dessert|37|1
10892|Baked Crunchy Cheese Flavored Snacks|107|19
10894|Organic Jasmine Green Tea|94|7
10895|Mexican Finely Shredded Cheese|21|16
10897|Vegetable Recipe Mix|69|15
10899|Organic Cranberry Concentrate|113|1
10901|P Saint Rocco 70% Creme Brie Cheese|21|16
10902|Kosher Reduced Fat Beef Franks|106|12
10903|Fruit Adventure|46|19
10904|Original Paleo Krunch Granola|57|14
10908|Brown Sugar Cubes|17|13
10909|Salted Caramel Ice Cream Candy Bars|37|1
10912|Lowfat Vanilla Yogurt|120|16
10915|Organic Short Brown Sprouted Rice|68|10
10916|Original Real Crumbled Bacon|89|13
10917|All Natural Balsamic Vinaigrette Dressing & Marinade|89|13
10931|Whole Wheat Ramen Noodles|66|6
10939|Chunky Baked Potato with Cheddar & Bacon Bits Soup|69|15
10947|No Sugar Added Tapioca Pudding|71|16
10955|Tilapia|39|12
10956|Tomato Sauce Roasted Garlic Flavor|81|15
10957|Fridge Pack Cola|77|7
10960|Nutritional Yeast Seasoning|104|13
10965|Cinnamon & Maple Flapjack On The Go|130|14
10978|Organic Tomato Puree|81|15
10984|Cherry Honey Soothing Relief Drops|11|11
10991|Exotic Harvest Sea Salt Vegetable Chips|107|19
10992|Ultimate Flora Critical Care 50 Billion|70|11
10993|Naturally Nutritious Organic Savory Herb Stuffing|105|13
10995|Baked Beans with Tomato Sauce|59|15
10998|Yellow Corn Organic Tortillas|128|3
10999|Organic Lemon Thyme|16|4
11003|Original Recipe Scones Mix|130|14
11005|Organic Cream Cheese Bar|108|16
11007|Chocolate Calming Supplement|47|11
11008|Clean Linen Jar Candle|101|17
11009|Apple Apple Applesauce On The Go Pouches|99|15
11010|Organic Root Beer|77|7
11014|Cool Ranch Tortilla Chips|107|19
11018|Pure Aloe Vera Gel|98|7
11022|Mini Peppers|123|4
11023|Wildflower Honey|29|13
11030|Cayenne Cleanse Probiotic Tea|31|7
11034|5 Peppermint Cobalt Cooling Sugar-Free Gum|46|19
11046|Humboldt Fog|2|16
11063|Clover Org Greek Plain|120|16
11068|Medium Cheddar Cheese Block|21|16
11069|Organic Kale Pesto Hummus|67|20
11073|Diet Orange Diet CSD|77|7
11074|Free and Gentle Unscented Liquid Laundry Detergent|75|17
11075|Dishwasher Detergent ActionPacs Fresh Scent|74|17
11076|Banana Nut Bread Energy Bar|3|19
11078|Macaroni Elbows|131|9
11081|Sweet Sliced Apples|123|4
11090|Organic Fat Free Cottage Cheese|21|16
11092|Blue Goodness 100% Fruit Juice Smoothie + Boosts|31|7
11097|Chipotle Pepprs in Adobo Sauce|30|6
11100|Potato Chips Unsalted|107|19
11104|Giovanni Avocado & Olive Oil Ultra-Moist Shampoo|22|11
11107|Organic Rice Ramen Millet & Brown|66|6
11109|Organic 4% Milk Fat Whole Milk Cottage Cheese|108|16
11110|Dark Chocolate Mocha Almond Fruit & Nut Bars|3|19
11111|Mouthwash, Whitening Plus, Cool Mint|20|11
11112|Beef Ribeye|7|12
11117|Texas Garden Flowers|87|17
11120|Blueberry Burst Nut Bar|3|19
11121|Original Whipped Topping|119|1
11123|Vitamin Water Zero Squeezed Lemonade|64|7
11129|Banana Bread Mix|105|13
11130|Single Serve Crispy Wheat Crackers|78|19
11132|Organic Promise Berry Fruitful Cereal|121|14
11134|Lemon & Pepper Seasoning Salt|104|13
11136|Organic Low Sodium Chicken Cooking Stock|69|15
11137|Swiss Cheese Deli Slices|21|16
11140|Organic Romaine Leaf|123|4
11143|Defense Up Cold Pressed Fruit Smoothie|31|7
11152|Eggplant Large|83|4
11154|Corn Pops Cereal|121|14
11157|Chipotle Gouda Cheese|21|16
11158|Grands! with Cream Cheese Icing Cinnamon Rolls|105|13
11159|Organic Dark Chocolate Almond Nutrition Bar|3|19
11163|Spicy Chik'n Veggie Patties|42|1
11166|Volcano Shrimp Cheese & Jalapeno Stuffed|34|1
11171|White Chocolate Mocha Coffee Creamer|53|16
11173|Barnum's Animals Crackers|61|19
11182|Baby Spinach|123|4
11185|Large Croissants|93|3
11190|Hardwood Floor Cleaner|114|17
11193|Ancient Grain Blueberry Hemp Granola|57|14
11197|Protein+ Bar, Crunchy Carob Chip, Gluten Free, Wrapper|3|19
11198|Seasoning Paprika|104|13
11199|Organic California Sushi Rice|63|9
11202|Seaweed Snack Pack Teriyaki Cello|107|19
11210|Extra Large Grade A Eggs|86|16
11212|Apple Blueberry Fruit Yogurt Smoothie|92|18
11224|Organic Cashew Nondairy Blueberry Yogurt|100|21
11226|Original Chik'n Made with Non-GMO Soy Vegan Soy Protein Nuggets|42|1
11230|Cashew & Ginger Spice Fruit & Nut Bar|3|19
11233|100% Whole Wheat Pre-Sliced Sandwich Thins|43|3
11247|Shortbread Cookies|61|19
11248|Low Sugar Concord Grape Jelly|88|13
11249|Nacho Cheese & Bean Snacks|129|1
11250|Organic Hot Salsa|51|13
11251|Greek Yogurt 0% Fat Pineapple|120|16
11256|Original Magic Eraser|114|17
11258|Dino Buddies Chicken Breast Nuggets|129|1
11262|Extra Thick Whole Grain Rolled Oats|130|14
11263|Pomegranate Pick Me Up Protein Smoothies|100|21
11265|100% Natural Diced Tomatoes|81|15
11266|Dried Mangos|117|19
11270|Dried Apples|117|19
11277|Traditional Yerba Mate Tea Bags|94|7
11278|Original Stone Ground Mustard|72|13
11281|Double Stuf Oreo Sandwich Cookies|61|19
11292|The Original Irish Creme Liquer|124|5
11301|Free Range Organic Chicken Broth|69|15
11304|Ground Black Silk Dark Coffee|26|7
11306|Mild  Switzerland Le Gruyere Cheese|2|16
11307|Goat Cheese Logs|2|16
11308|Murphy Oil Soap Liquid Wood Cleaner|114|17
11309|Fancy Sliced Bamboo Shoots|66|6
11314|Chicken Vindaloo with Basmati Rice|38|1
11322|Caffeine Free Jammin' Lemon Ginger Herbal Tea|94|7
11323|Medium Roast Extra Bold K-Cup Packs Coffee|26|7
11325|Organic Hemp Plus Granola|68|10
11331|Deluxe Mixed Nuts|117|19
11332|Ultimate Clear Anti-Blemish Pads|73|11
11334|Mighty Pacs Laundry Detergent|75|17
11345|Irish Whiskey Ireland|124|5
11348|Cocktail Sauce|72|13
11352|Organic Mini Sandwich Crackers Peanut Butter|78|19
11354|Spinach Florentine Ravioli|12|9
11361|Pure Almond Unsweetened Original Almond Milk|91|16
11365|Leaf Spinach|32|4
11366|Cheese & Garlic Croutons Restaurant Style|89|13
11371|"Splits\"" Extra Dark Pretzels"|107|19
11379|Mango Spears|123|4
11381|Broccoli, Carrots, Cauliflower, & Cheese Sauce|116|1
11383|Original Soda Crackers|78|19
11384|Naturally Brewed Soy Sauce|66|6
11390|Bathroom Tissue Rolls|54|17
11403|Original Barbeque Sauce|5|13
11408|Crushed Tomatoes|81|15
11412|Fabric Softener Dryer Sheet Free & Gentle Fabric Enhancers|75|17
11415|Green Leaf Lettuce|83|4
11417|Organic Sweetened Creamy Cashewmilk|31|7
11418|Malt Vinegar|19|13
11420|Hardwood High Gloss Floor Polish|114|17
11421|Moroccan Mint Herbal Tea|94|7
11422|Plain Greek Yogurt|120|16
11427|70% Isopropyl Rubbing Alcohol|118|11
11432|Chopped Kale|123|4
11435|Fragrance Free Leave-In Conditioner|22|11
11437|Gluten Free Blueberry Oat Muffin Tops|52|1
11440|Chicken Breast Tenders Breaded|129|1
11441|Coarse Pink Salt|104|13
11447|Chorizo Seitan|14|20
11448|Strained Non Fat Orange & Ginger Yogurt|120|16
11451|Peppermint Patties|45|19
11452|Honey Dijon Potato Chips|107|19
11454|Almond Butter Crunchy|88|13
11455|Slow Churned Vanilla Bean Ice Cream|37|1
11456|Sour Cream & Onion Flavored Potato Chips|107|19
11460|ProteinPLUS Multigrain Thin Spaghetti Pasta|131|9
11461|White Corn Tortillas|128|3
11462|Organic Sugar Ice Cream Cones|103|19
11463|Honey Ham|96|20
11465|Lime Turbo Power Spray Cleaner|114|17
11471|Temptations Tasty Chicken Flavor Cat Treats|41|8
11477|Ezekiel 4:9 Golden Flax Sprouted Grain Crunchy Cereal|121|14
11481|Organic Quinoa & Brown Rice With Garlic|63|9
11484|Vanilla Almond Builder's Bar|3|19
11486|Core Grain Free Original Formula Protein-Focused Nutrition Natural Food for Adult Cats|41|8
11488|Vegetable Oil & Nonfat Yogurt Spread|36|16
11489|Castor Oil|118|11
11492|Zero Ultra Energy Drink|64|7
11494|Cookie Dough Ice Cream Chocolate Chip|100|21
11497|Crackers, Baked, Crispy Sea Salt|78|19
11499|Organic Lowfat Black Cherry Yogurt|120|16
11506|All Natural Chocolate Chip Cookie Mix|105|13
11507|Sliced Pickled Beets|110|13
11512|Honey Yoghurt|120|16
11513|1 Apple + 1 Pear Fruit Bar|3|19
11514|Black Coffee Grinder With Chamber Maid|10|17
11516|Hot Italian, Lean Turkey Sausage|49|12
11519|Bite Size Cheddar Crackers|78|19
11520|Large Alfresco Eggs|86|16
11526|Napa Cabbage|83|4
11534|Organic After Dark Chocolate Frozen Nonfat Yogurt|37|1
11535|First Quality Bamboo Round Tooth Picks|111|17
11536|Smoked Uncured Kielbasa|49|12
11538|Organic Carrot Juice|31|7
11540|Full-Size Chocolate Bars|45|19
11541|Casillero del Dialblo|28|5
11543|Vanilla Protein Protein Shake|31|7
11549|Kalamata Sliced Greek Olives|110|13
11556|Quadratini Chocolate Cream Wafers|61|19
11561|English Toffee Crunch Ice Cream Bars|37|1
11567|Chocolate Fudge Ice Cream|37|1
11568|Greek 100 Calories Black Cherry Fat Free Yogurt|120|16
11574|Light & Lean Black Bean and Cheese Enchilada|38|1
11575|Donut House Light Roast Coffee K-Cups|26|7
11576|Corn Chips|107|19
11577|Pure Ground Black Pepper|104|13
11580|Cooked Shrimp|34|1
11581|Classic Broth with Tuna, Shrimp and Whitefish|41|8
11597|Wheat Protein Cubed|14|20
11598|Direct Trade Organic El Gallo Breakfast Blend Whole Bean Coffee|26|7
11610|Organic Chocolate Syrup|29|13
11615|Original Prepared Cheese Product|21|16
11619|Dairy Free Coconut Milk Chocolate Yogurt Alternative|120|16
11625|Home Menu with Dan Dan Noodles Garlic Chicken|38|1
11628|Authentic Israeli Fresh Classic Hummus|67|20
11629|Classic Meatless Meatballs|14|20
11644|Light In Sodium Beans and Rice Burrito|38|1
11651|Chorizo Style|14|20
11652|Select Soy Sauce|66|6
11669|Tuscan White Beans|59|15
11678|Kosher Dill Pickle Spears|110|13
11679|Deli Fresh Rotisserie Seasoned Chicken Breast|96|20
11680|Frozen Kefir Tart And Tangy Strawberry|37|1
11686|Pizza, Thin & Crispy, Ionian Awakening|79|1
11688|Lemon Fruit & Nut Food Bar|3|19
11689|On the Go Low Fat Cottage Cheese|108|16
11698|Crunchy Chickpeas Korean BBQ|129|1
11699|Crunch Chocolate Peanut Butter Granola Bar|3|19
11701|Sweet Jalpeno Sauce|76|6
11707|Peanut Butter Chocolate Chip Macrobar|3|19
11709|Milk Chocolate Coconut & Almonds Bar|45|19
11710|Fresh Mozzarella Snacking Cheese|2|16
11712|Cage Free Large White Eggs|86|16
11714|Pop-Tarts Frosted Brown Sugar Cinnamon Pastries|48|14
11720|Green Beans And Brown Rice Stage 2 Baby Food|92|18
11733|Premium Liquid Coconut Oil|19|13
11737|Organic Lemon Lowfat Yogurt|120|16
11738|Kale Apple Lemon Cold Pressed Juice|31|7
11741|Organic Fuel High Protein Chocolate Shake|65|11
11744|Macrobar Cherries N Berries|3|19
11745|Swaddlers Sensitive Diapers Jumbo Pack Size Newborn|56|18
11748|Artichoke Dip|67|20
11750|Lorna Doone Shortbread Cookies|61|19
11753|Anti-Cavity & Strengthening Deep Sea Spearmint Gel Toothpaste|20|11
11755|Chili Powder|104|13
11758|Arrowroot Starch/Flour|17|13
11759|Organic Simply Naked Pita Chips|107|19
11760|7 Whole Grain Nuggets Cereal|121|14
11765|Organic Grass fed Creamline Yogurt Lemon|120|16
11766|Organic Wheat-Free & Gluten-Free Onion Crackers|78|19
11767|Greek Vanilla Yogurt|120|16
11773|Classic Roast Medium Ground Coffee|26|7
11776|Baked Sea Salt & Vinegar Potato Chips|107|19
11777|Red Raspberries|123|4
11779|Pineapple Enzyme Facial Cleanser|109|11
11781|Mushroom, Spinach, and Salsa Tamales|30|6
11782|Bing Cherries|24|4
11784|Duck Eggs|86|16
11785|Condensed Soup Healthy Request Bean With Bacon|69|15
11786|Free & Clear All-Purpose Natural Cleaner|114|17
11790|Natural Vanilla Marshmallows|17|13
11791|Chorizo|96|20
11795|Two Extra Hold Aerosol Hair Spray|22|11
11796|Grape Soda|77|7
11798|Premium Selects Brussels Sprouts|116|1
11800|Italian Castelvetrano Whole Green Olives|110|13
11808|Pineapple & Passion Fruit Sandwich Fruit Bar|50|19
11809|Sweet Vidalia Onion Barbecue Sauce|5|13
11811|Raw Probiotics Vaginal Care  50 Billion 38 Strains|70|11
11815|Cashew Cookie Fruit & Nut Bar|3|19
11819|Laundry Detergent Free & Clear|75|17
11821|Organic Milk Whole|84|16
11823|Rich & Creamy Cream Cheese Frosting|97|13
11824|Chocolate Sleep Supplement|47|11
11825|Ultra Strength Dish Liquid|100|21
11826|Dark Chocolate Almond Milk|91|16
11827|Chunky Medium Salsa|51|13
11837|Pure Dark Brown Cane Sugar|17|13
11844|Dolmas Stuffed Grape Leaves|110|13
11845|100% Mango Juice|98|7
11849|Natural Toothpaste Creme de Peppermint|20|11
11865|Light & Lean Spaghetti Italiano with Meatless Meatballs|38|1
11869|String Cheese|21|16
11870|Salsa Con Queso With Smoked Jalapeno Medium|51|13
11878|Cabernet Sauvignon, Paso Robles, 2012|28|5
11885|Sparkling Water, Bottles|115|7
11888|Chickpea Salad|1|20
11891|Kidz Baked Chicken Nuggets|129|1
11892|Mixed Berry BelVita Bites|48|14
11894|Slim Cut Mozzarella Cheese Slices|21|16
11895|Mild Red Pepper Sauce|72|13
11896|Organic Ice Cream Chocolate Chocolate Chip|37|1
11903|Beef Chuck Roast|6|2
11905|Hot Dill Pickle Chips|110|13
11908|+Energy Black Cherry Vegetable & Fruit Juice|31|7
11909|White Instant Enriched Long Grain Rice|4|9
11912|Roka Blue Cheese Salad Dressing|89|13
11913|Shelled Pistachios|117|19
11917|California Habanero Hot Sauce|5|13
11925|Total 2% with Raspberry Pomegranate Lowfat Greek Strained Yogurt|120|16
11926|Organic Cheddar Squares|78|19
11930|Sea Salt Baked Lentil Chips|107|19
11933|Grated Parmigiano Reggiano|2|16
11937|Mixed Berries|123|4
11941|Tortillas, Corn, Organic|128|3
11943|Mixed Apple Slices|123|4
11945|Organic Gluten & Wheat Free Homestyle Waffles|52|1
11949|Sea Salt Bean & Rice Chips|107|19
11951|Singles Deep Dish Meat Trio Pizzas|79|1
11961|Organic Nuts & Vanilla Beverage|31|7
11972|Black Cherry Dairy-Free Yogurt Alternative|120|16
11974|Goat Milk Yogurt Vanilla|120|16
11977|Polly-O Mozzarella & Cheddar Cheeses Twists|21|16
11979|Eye Drops Advanced Relief|44|11
11980|Heritage Flakes Cereal|121|14
11982|Bissli BBQ Snack|33|6
11983|Simply 100 Strawberry Blended Non-Fat Greek Yogurt|120|16
11984|Clean Day Fabric Softener Lavender Scent|75|17
11985|Buttermilk Pancakes|52|1
11987|Homemade Style Basil Pesto|9|9
11988|Unscented One-Ply Bathroom Tissues|54|17
11992|Organic Carrots & Ranch Dip|123|4
11998|Rev #1 Pepperoni Pizza Snack Wrap|13|20
11999|Bright Sky Blend Blonde Ground Coffee|26|7
12000|Baked Organic Sea Salt Crunchy Pea Snack|72|13
12008|Plain Organic Coconut Milk Yogurt|120|16
12010|Methyl B12 Lozenges 1000mcg|47|11
12011|12 Grain Bread|112|3
12013|Pinot Noir|28|5
12015|Asparagus Spears|83|4
12016|Organic Bran Flakes Cereal|121|14
12018|Organic Ghee|19|13
12020|Mighty 4 Sweet Potato, Blueberry, Millet & Greek Yogurt Tots Snack|92|18
12023|Toasted Coconut Chips Original Recipe|117|19
12026|Organic Russian Banana Fingerling Potatoes|83|4
12030|Herbs Ginger Blend Spices|16|4
12033|Raspberries Dark Chocolate Bar|45|19
12036|Gluten-Free Supergrain Pasta Organic Corn & Quinoa Blend Penne|131|9
12039|Organic Pear Juice|98|7
12044|Sweet Garden Peas|116|1
12046|Washing Machine Cleaner Pouches|75|17
12053|Panama Peach Antioxidant Infusion|31|7
12069|Organic Campari Cocktail Tomatoes|123|4
12075|Spicy Hummus|67|20
12078|Shredded Mexican Blend Cheese|21|16
12080|Sourdough Cracked Wheat Bread|112|3
12082|Ice Cubes|37|1
12086|Antibacterial Kitchen All Purpose Spray Cleaner, Lemon Fresh|114|17
12087|Chicken Flavor Ramen Noodle Soup|4|9
12089|Citrus + Mint Soap|25|11
12091|Original Sensuous Slathering Bar-B-Que Sauce|5|13
12092|Fire Roasted Jalapeño Pita Chips|107|19
12096|Gluten Free Wheat Free Sugar Cookie Mix|105|13
12099|Honey Greek Yogurt|120|16
12100|Wild Fruit Preserves|88|13
12106|Gain & Febreze + ForceFlex OdorShield Original 13 Gallon Tall Kitchen Drawstring Trash Bags|60|17
12107|Peppered Turkey Breast|96|20
12113|Corn Starch|17|13
12115|French Onion Chips|107|19
12118|Organic Whole Grain Spanish Rice|63|9
12121|Chewy Peanut Peanut Butter Granola Bars|3|19
12122|Chocolate Flavored Low Fat Milk 1%|84|16
12124|Organic Strawberry Greek Yogurt|120|16
12125|Organic Peace Pasta & Parmesan Macaroni & Cheese|4|9
12126|Chopped Baby Spinach|116|1
12128|Cheddar Cheese|21|16
12131|Non-lotion White Facial Tissue|54|17
12134|Organic Red Palm & Coconut Shortening|17|13
12138|Organix Butcher & Bushel Grain-Free Turkey Dinner Canned Dog Food|40|8
12140|Diet Soda|77|7
12143|Cajun Seasoning|104|13
